,ABD,Alcol_peso,Alcol_vol,Attenuazione Reale (RDF) %,Attenuazione vendita apparente %p,Cellule all'insemenzamento,Diacetile + precursori (ferm.),Differenza apparente-limite,Durata di conservazione lievito in cella,Estratto apparente,Estratto apparente limite %Pp,Estratto reale,Fermentation rate (13.5°-5.5°),Grado primitivo %Pp,Hopped Wort,Hopped Wort (37°C),NBB-A,NBB-B,Pentandione + precursori,pH,Rapporto ER/ABW,Temperatura Fermentazione,Temp. lievito all'insemenzamento,Tempo di riduzione diacetile
136,0.0,5.24,6.69,67.11,82.79,18.0,39.0,0.21,44.1,2.56,2.35,4.9,2.31,14.9,0.0,0.0,0.0,0.0,64.0,4.2,0.94,12.807534027221777,2.2,10.13
137,0.0,4.81,6.15,64.86,80.25,14.3,23.0,0.1,5.45,2.8,2.7,4.99,1.7,14.2,0.0,0.0,0.0,0.0,22.0,4.2,1.04,12.807534027221777,2.5,10.6
138,0.0,5.36,6.84,67.17,83.06,18.0,20.0,0.27,12.05,2.57,2.3,4.99,1.9,15.2,0.0,0.0,0.0,0.0,22.0,4.3,0.93,12.807534027221777,2.4,11.0
139,0.0,5.29,6.76,66.75,82.62,17.5,32.0,0.27,21.0,2.62,2.35,5.02,1.9,15.1,0.0,0.0,0.0,0.0,41.0,4.2,0.95,12.807534027221777,2.5,10.4
140,0.0,5.28,6.74,67.03,82.92,16.5,36.0,0.21,27.35,2.56,2.35,4.95,1.92,15.02,0.0,0.0,0.0,0.0,51.0,4.25,0.94,12.807534027221777,2.4,11.0
141,0.0,5.53,7.06,67.59,83.46,16.5,18.0,0.12,28.17,2.57,2.45,5.04,2.94,15.55,0.0,0.0,0.0,0.0,13.0,4.11,0.91,12.807534027221777,2.4,11.0
142,0.0,5.52,7.05,67.6,83.5,16.5,18.0,0.16,25.15,2.56,2.4,5.03,2.7,15.52,0.0,0.0,0.0,0.0,14.0,4.1,0.91,12.807534027221777,2.3,11.13
143,0.0,5.0,6.39,66.07,81.72,14.6,39.0,0.3,43.3,2.65,2.35,4.91,2.43,14.47,0.0,0.0,0.0,0.0,58.0,4.22,0.98,13.0,2.5,9.8
144,0.0,4.8,6.12,68.73,85.0,17.5,47.0,0.11,41.22,2.01,1.9,4.2,1.97,13.43,0.0,0.0,0.0,0.0,57.0,4.28,0.88,12.807534027221777,2.3,11.219009009009008
145,0.0,4.44,5.64,70.54,85.6,16.0,14.0,0.43,8.04,1.79,1.36,3.83,2.1,12.4,0.0,0.0,0.0,0.0,13.0,4.08,0.86,10.0,4.71,15.42
146,0.0,4.49,5.71,70.8,85.9,15.2,12.0,0.44,14.2,1.76,1.32,3.83,2.21,12.49,0.0,0.0,0.0,0.0,15.0,4.04,0.85,10.0,8.0,15.17
147,0.0,4.45,5.69,70.64,85.7,15.5,14.0,0.48,6.17,1.78,1.3,3.83,2.33,12.48,0.0,0.0,0.0,0.0,22.0,4.08,0.86,10.0,7.7,12.92
148,0.0,4.47,5.7,70.82,86.0,16.3,12.0,0.45,13.17,1.75,1.3,3.81,2.27,12.47,0.0,0.0,0.0,0.0,21.0,4.09,0.85,10.0,8.3,13.58
149,0.0,4.41,5.62,70.4,85.4,16.4,10.0,0.53,11.3,1.8,1.27,3.83,2.15,12.37,0.0,0.0,0.0,0.0,18.0,4.06,0.87,10.0,7.8,14.29
150,0.0,4.46,5.67,69.99,86.57,18.4,41.0,0.16,31.22,1.66,1.5,3.7,2.67,12.33,0.0,0.0,0.0,0.0,56.0,4.22,0.83,13.0,2.5,9.9
151,0.0,5.28,6.73,68.34,84.51,18.0,50.0,0.08,20.45,2.28,2.2,4.67,2.02,14.75,0.0,0.0,0.0,0.0,77.0,4.25,0.88,12.807534027221777,2.4,11.0
152,0.0,4.39,5.61,61.72,79.01,14.8,44.0,0.12,15.3,2.87,2.75,5.23,2.37,13.66,0.0,0.0,0.0,0.0,53.0,4.41,1.19,12.807534027221777,2.1,11.219009009009008
153,0.0,5.59,7.14,67.81,83.93,19.0,37.0,0.17,21.5,2.52,2.35,5.04,2.9,15.66,0.0,0.0,0.0,0.0,31.0,4.22,0.9,12.807534027221777,2.5,11.219009009009008
154,0.0,5.08,6.48,68.82,85.1,18.0,49.0,0.06,46.58,2.11,2.05,4.41,1.96,14.14,0.0,0.0,0.0,0.0,62.0,4.44,0.87,12.807534027221777,2.5,11.219009009009008
155,0.0,5.02,6.42,65.14,80.61,18.0,32.0,0.25,6.53,2.85,2.6,5.13,2.04,14.72,0.0,0.0,0.0,0.0,46.0,4.15,1.02,12.807534027221777,2.4,11.0
156,0.0,5.35,6.83,67.4,83.36,14.2,43.0,0.17,25.3,2.52,2.35,4.93,2.09,15.12,0.0,0.0,0.0,0.0,64.0,4.35,0.92,12.807534027221777,2.4,11.0
157,0.0,5.32,6.79,68.26,84.5,15.2,38.0,0.1,10.5,2.3,2.2,4.72,2.18,14.87,0.0,0.0,0.0,0.0,54.0,4.2,0.89,12.807534027221777,2.3,10.71
158,0.0,5.37,6.85,68.36,84.56,14.9,49.0,0.06,15.25,2.31,2.25,4.74,1.9,14.98,0.0,0.0,0.0,0.0,68.0,4.2,0.88,12.807534027221777,2.5,10.63
159,0.0,4.7,6.0,66.15,81.92,14.8,45.0,0.12,20.5,2.47,2.35,4.62,1.9,13.65,0.0,0.0,0.0,0.0,75.0,4.1,0.98,12.807534027221777,2.5,9.0
160,0.0,5.25,6.7,67.15,83.15,14.7,23.0,0.19,8.08,2.51,2.33,4.9,2.09,14.91,0.0,0.0,0.0,0.0,26.0,4.2,0.93,12.807534027221777,2.3,11.0
161,0.0,5.35,6.83,67.31,83.27,18.0,29.0,0.23,11.0,2.53,2.3,4.95,2.11,15.14,0.0,0.0,0.0,0.0,39.0,4.1,0.93,12.807534027221777,2.5,11.0
162,0.0,5.31,6.79,66.2,81.89,15.8,46.0,0.41,9.5,2.76,2.35,5.16,2.82,15.27,0.0,0.0,0.0,0.0,67.0,4.08,0.97,13.0,2.5,10.0
163,0.0,5.22,6.67,66.57,82.24,15.3,30.0,0.36,15.41,2.66,2.3,5.0,2.74,14.95,0.0,0.0,0.0,0.0,43.0,4.15,0.96,13.0,2.3,9.8
164,0.0,5.2,6.64,66.35,82.03,15.8,26.0,0.34,25.0,2.69,2.35,5.03,2.67,14.95,0.0,0.0,0.0,0.0,34.0,4.15,0.97,13.0,2.3,9.8
165,0.0,5.18,6.62,65.36,80.9,15.1,36.0,0.58,20.47475871313673,2.88,2.3,5.23,2.02,15.1,0.0,0.0,0.0,0.0,44.0,4.08,1.01,12.0,2.8270625,15.17
166,0.0,5.26,6.72,66.45,82.14,15.0,28.0,0.34,34.3,2.69,2.35,5.06,3.0,15.08,0.0,0.0,0.0,0.0,37.0,4.14,0.96,13.0,2.4,10.0
167,0.0,5.18,6.61,67.05,83.03,16.0,24.0,0.2,18.0,2.5,2.3,4.86,3.0,14.75,0.0,0.0,0.0,0.0,33.0,4.11,0.94,13.0,2.4,9.9
168,0.0,5.27,6.73,66.95,82.85,15.0,38.0,0.22,11.45,2.57,2.35,4.96,2.4,15.01,0.0,0.0,0.0,0.0,55.0,4.19,0.94,13.0,2.2,10.0
169,0.0,5.18,6.62,66.63,82.48,15.4,29.0,0.3,9.0,2.6,2.3,4.95,2.87,14.83,0.0,0.0,0.0,0.0,35.0,4.15,0.96,13.0,2.4,10.0
170,0.0,4.98,6.36,66.55,82.45,15.6,23.0,0.16,19.0,2.51,2.35,4.79,2.59,14.32,0.0,0.0,0.0,0.0,33.0,4.1,0.96,13.0,2.5,9.9
171,0.0,5.23,6.68,66.15,81.85,15.7,29.0,0.13,23.3,2.73,2.6,5.1,2.4,15.07,0.0,0.0,0.0,0.0,41.0,4.12,0.98,13.0,2.3,10.0
172,0.0,5.16,6.59,66.23,81.93,17.0,25.0,0.34,20.3,2.69,2.35,5.02,2.59,14.87,0.0,0.0,0.0,0.0,26.0,4.04,0.97,13.0,2.2,10.0
173,0.0,5.15,6.58,66.19,81.98,15.8,36.0,0.18,14.11,2.68,2.5,5.02,2.59,14.85,0.0,0.0,0.0,0.0,46.0,4.07,0.97,13.0,2.3,10.0
174,0.0,5.23,6.68,66.02,81.75,17.1,19.0,0.35,11.41,2.75,2.4,5.13,3.0,15.1,0.0,0.0,0.0,0.0,20.0,4.0,0.98,13.0,2.2,10.0
175,0.0,4.44,5.65,70.72,85.9,16.0,17.0,0.41,7.38,1.75,1.34,3.8,2.1,12.38,0.0,0.0,0.0,0.0,25.0,4.07,0.86,10.0,7.9,14.21
176,0.0,4.36,5.61,70.25,85.4,15.5,13.0,0.41,14.28,1.8,1.39,3.81,2.1,12.37,0.0,0.0,0.0,0.0,20.0,4.04,0.87,10.0,4.91,13.92
177,0.0,4.45,5.66,70.76,85.9,15.8,17.0,0.42,6.0,1.75,1.33,3.8,2.1,12.4,0.0,0.0,0.0,0.0,24.0,4.06,0.85,10.0,9.69,12.38
178,0.0,4.5,5.73,71.14,86.4,16.7,18.0,0.36,12.17,1.7,1.34,3.77,2.3,12.48,0.0,0.0,0.0,0.0,23.0,4.06,0.84,10.0,5.01,12.13
179,0.0,4.48,5.7,70.83,86.0,16.9,13.0,0.36,13.1,1.75,1.39,3.81,2.71,12.47,0.0,0.0,0.0,0.0,20.0,4.07,0.85,10.0,4.83,13.88
180,0.0,4.51,5.74,71.29,86.5,15.9,22.0,0.3,9.0,1.68,1.38,3.75,2.24,12.47,0.0,0.0,0.0,0.0,19.0,4.05,0.83,10.0,7.7,13.25
181,0.0,4.55,5.77,71.56,86.8,16.0,19.0,0.26,8.0,1.65,1.39,3.74,2.18,12.5,0.0,0.0,0.0,0.0,16.0,4.08,0.82,10.0,8.1,14.71
182,0.0,4.53,5.76,71.65,87.0,16.0,21.0,0.21,14.0,1.62,1.41,3.71,2.24,12.46,0.0,0.0,0.0,0.0,15.0,4.02,0.82,10.0,8.2,11.46
183,0.0,5.29,6.75,67.4,83.39,16.24,25.0,0.14,20.47475871313673,2.49,2.35,4.88,1.92,14.97,0.0,0.0,0.0,0.0,37.0,4.15,0.92,12.807534027221777,2.8270625,11.0
184,0.0,5.41,6.91,67.77,83.79,17.51,42.0,0.12,35.05,2.47,2.35,4.9,2.04,15.2,0.0,0.0,0.0,0.0,49.0,4.15,0.91,12.807534027221777,2.3,11.0
185,0.0,5.36,6.84,68.36,84.52,14.21,40.0,0.07,22.15,2.32,2.25,4.73,2.18,14.95,0.0,0.0,0.0,0.0,55.0,4.2,0.88,12.807534027221777,2.2,11.0
186,0.0,5.59,7.13,68.3,84.41,16.25,20.0,0.07,41.23,2.42,2.35,4.93,2.47,15.55,0.0,0.0,0.0,0.0,30.0,4.15,0.88,12.807534027221777,2.3,10.21
187,0.0,5.45,6.95,68.29,84.43,14.6,42.0,0.02,11.15,2.37,2.35,4.82,1.9,15.2,0.0,0.0,0.0,0.0,50.0,4.2,0.88,12.807534027221777,2.3,11.0
188,0.0,4.74,6.05,66.03,81.76,14.7,23.0,0.21,15.0,2.51,2.3,4.68,1.96,13.78,0.0,0.0,0.0,0.0,38.0,4.2,0.99,12.807534027221777,2.4,9.0
189,0.0,5.13,6.56,65.07,80.53,16.0,41.0,0.08,4.55,2.93,2.85,5.25,1.9,15.03,0.0,0.0,0.0,0.0,49.0,4.4,1.02,12.807534027221777,2.2,10.8
190,0.0,5.3,6.76,67.99,84.09,16.7,35.0,0.02,10.25,2.37,2.35,4.76,1.9,14.87,0.0,0.0,0.0,0.0,42.0,4.4,0.9,12.807534027221777,2.5,11.0
191,0.0,5.26,6.71,67.74,83.84,16.0,24.0,0.14,9.05,2.39,2.25,4.78,1.96,14.82,0.0,0.0,0.0,0.0,26.0,4.3,0.91,12.807534027221777,2.2,10.7
192,0.0,5.24,6.69,67.38,83.25,16.0,14.0,0.14,14.25,2.49,2.35,4.84,1.92,14.84,0.0,0.0,0.0,0.0,13.0,4.25,0.92,12.807534027221777,2.5,10.7
193,0.0,5.3,6.76,67.95,84.03,15.7,45.0,0.03,23.15,2.38,2.35,4.77,1.9,14.88,0.0,0.0,0.0,0.0,51.0,4.3,0.9,12.807534027221777,2.5,11.0
194,0.0,5.3,6.76,68.18,84.32,15.4,28.0,0.08,15.2,2.33,2.25,4.72,1.9,14.83,0.0,0.0,0.0,0.0,36.0,4.3,0.89,12.807534027221777,2.5,11.0
195,0.0,5.31,6.77,68.03,84.18,16.0,42.0,0.04,18.35,2.36,2.32,4.76,1.9,14.89,0.0,0.0,0.0,0.0,55.0,4.35,0.9,12.807534027221777,2.3,11.0
196,0.0,5.18,6.61,67.95,83.2,14.7,33.0,0.1,40.45,2.45,2.35,4.67,1.9,14.57,0.0,0.0,0.0,0.0,38.0,4.25,0.9,12.807534027221777,2.5,10.5
197,0.0,4.52,5.76,71.63,87.0,15.0,20.0,0.29,6.3,1.62,1.33,3.7,2.02,12.45,0.0,0.0,0.0,0.0,23.0,4.09,0.82,10.0,4.88,12.54
198,0.0,4.48,5.71,71.43,86.8,16.1,8.0,0.31,12.45,1.64,1.33,3.7,2.27,12.38,0.0,0.0,0.0,0.0,7.0,4.05,0.83,10.0,7.2,14.29
199,0.0,4.51,5.75,71.32,86.6,16.9,18.0,0.36,8.25,1.67,1.31,3.75,2.33,12.48,0.0,0.0,0.0,0.0,23.0,4.06,0.83,10.0,4.22,12.71
200,0.0,4.51,5.74,71.74,87.1,16.5,9.0,0.4,14.5,1.6,1.2,3.67,2.4,12.4,0.0,0.0,0.0,0.0,14.0,4.03,0.81,10.0,7.65,12.46
201,0.0,4.5,5.73,71.47,86.8,15.3,18.0,0.39,7.15,1.64,1.25,3.71,2.33,12.42,0.0,0.0,0.0,0.0,21.0,4.08,0.82,10.0,4.7,13.96
202,0.0,4.47,5.7,71.67,87.1,17.7,19.0,0.35,14.35,1.59,1.24,3.65,2.3,12.32,0.0,0.0,0.0,0.0,19.0,4.04,0.82,10.0,4.92,12.67
203,0.0,5.26,6.71,68.45,84.57,17.83,47.0,0.06,29.05,2.26,2.2,4.63,2.04,14.68,0.0,0.0,0.0,0.0,53.0,4.25,0.88,12.807534027221777,2.3,10.8
204,0.0,5.23,6.67,68.29,84.46,14.9,41.0,0.07,47.55,2.27,2.2,4.64,2.04,14.63,0.0,0.0,0.0,0.0,45.0,4.25,0.89,12.807534027221777,2.5,11.0
205,0.0,5.31,6.77,68.6,84.81,15.5,30.0,0.04,10.0,2.24,2.2,4.64,2.5,14.78,0.0,0.0,0.0,0.0,46.0,4.3,0.87,12.807534027221777,2.5,10.17
206,0.0,5.28,6.72,68.01,87.29,15.0,36.0,0.13,9.42,1.88,1.75,4.74,2.18,14.82,0.0,0.0,0.0,0.0,55.0,4.2,0.9,12.807534027221777,2.4,10.08
207,0.0,5.2,6.62,67.55,86.76,14.5,42.0,0.15,20.47475871313673,1.95,1.8,4.77,2.16,14.7,0.0,0.0,0.0,0.0,56.0,4.3,0.92,12.807534027221777,2.8270625,10.88
208,0.0,4.85,6.19,65.75,81.35,18.09,42.0,0.29,24.2,2.64,2.35,4.84,1.61,14.13,0.0,0.0,0.0,0.0,48.0,4.45,1.0,12.807534027221777,2.2,11.219009009009008
209,0.0,4.96,6.33,66.23,81.97,15.7,17.0,0.28,5.0,2.58,2.3,4.84,2.4,14.33,0.0,0.0,0.0,0.0,21.0,4.17,0.98,13.0,2.4,10.0
210,0.0,5.25,6.69,66.46,85.33,17.3,29.0,0.06,12.06,2.21,2.15,5.05,2.49,15.06,0.0,0.0,0.0,0.0,40.0,4.28,0.96,13.0,2.3,11.17
211,0.0,5.06,6.44,68.74,88.39,11.9,46.0,0.29,13.15,1.64,1.35,4.41,1.96,14.11,0.0,0.0,0.0,0.0,50.0,4.47,0.87,12.807534027221777,2.1,11.219009009009008
212,0.0,4.58,5.82,72.64,88.2,17.0,10.0,0.2,9.36,1.46,1.26,3.56,2.27,12.42,0.0,0.0,0.0,0.0,14.0,4.06,0.78,10.0,7.1,12.46
213,0.0,5.26,6.7,67.93,87.19,15.0,25.0,0.19,19.06,1.89,1.7,4.74,2.23,14.78,0.0,0.0,0.0,0.0,35.0,4.2,0.9,12.807534027221777,2.3,11.0
214,0.0,5.36,6.85,67.35,82.7,15.0,41.0,0.27,14.25,2.62,2.35,4.95,1.92,15.16,0.0,0.0,0.0,0.0,54.0,4.3,0.92,12.807534027221777,2.4,11.0
215,0.0,5.29,6.75,66.94,83.9,14.8,9.0,0.07,21.01,2.42,2.35,4.98,1.98,15.06,0.0,0.0,0.0,0.0,11.0,4.3,0.94,12.807534027221777,2.5,11.0
216,0.0,5.28,6.73,66.35,85.2,16.0,34.0,0.04,13.3,2.24,2.2,5.1,2.4,15.16,0.0,0.0,0.0,0.0,56.0,4.2,0.97,13.0,2.5,9.83
217,0.0,5.25,6.71,66.23,81.93,16.0,10.0,0.38,10.17,2.73,2.35,5.1,2.59,15.1,0.0,0.0,0.0,0.0,11.0,4.2,0.97,13.0,2.2,8.25
218,0.0,5.19,6.63,65.76,81.45,16.0,35.0,0.49,18.55,2.79,2.3,5.15,2.56,15.04,0.0,0.0,0.0,0.0,36.0,4.06,0.99,13.0,2.5,8.0
219,0.0,5.23,6.69,64.39,79.76,16.7,23.0,0.33,25.05,3.13,2.8,5.5,2.46,15.45,0.0,0.0,0.0,0.0,22.0,4.19,1.05,13.0,2.3,8.0
220,0.0,5.24,6.69,68.47,83.33,15.0,27.0,0.09,10.44,2.44,2.35,4.61,2.4,14.62,0.0,0.0,0.0,0.0,30.0,4.12,0.88,13.0,2.4,8.0
221,0.0,5.22,6.68,65.13,80.69,16.5,16.0,0.45,16.47,2.95,2.5,5.32,2.53,15.26,0.0,0.0,0.0,0.0,17.0,4.18,1.02,13.0,2.5,10.0
222,0.0,5.15,6.58,67.16,81.6,16.0,15.0,0.4,7.08,2.7,2.3,4.81,1.9,14.65,0.0,0.0,0.0,0.0,15.0,4.15,0.93,12.807534027221777,2.4,9.0
223,0.0,4.51,5.74,71.51,86.8,18.1,18.0,0.23,9.45,1.64,1.41,3.72,2.33,12.44,0.0,0.0,0.0,0.0,24.0,4.04,0.82,10.0,5.13,13.0
224,0.0,5.2,6.65,65.67,81.33,16.4,27.0,0.51,20.3,2.82,2.31,5.18,2.43,15.09,0.0,0.0,0.0,0.0,34.0,4.21,1.0,13.0,2.3,9.6
225,0.0,5.33,6.81,66.02,81.77,15.0,21.0,0.44,42.32,2.8,2.36,5.22,2.4,15.36,0.0,0.0,0.0,0.0,27.0,4.29,0.98,13.0,2.3,12.5
226,0.0,5.23,6.68,65.97,81.68,16.0,31.0,0.27,18.5,2.77,2.5,5.14,3.0,15.11,0.0,0.0,0.0,0.0,13.0,4.31,0.98,13.0,2.5,12.25
227,0.0,4.99,6.37,66.07,81.84,16.0,19.0,0.22,21.25,2.62,2.4,4.9,3.0,14.44,0.0,0.0,0.0,0.0,20.0,4.26,0.98,13.0,2.5,10.0
228,0.0,4.9,6.27,64.34,79.72,16.0,24.0,0.45,4.28,2.95,2.5,5.19,2.4,14.56,0.0,0.0,0.0,0.0,23.0,4.22,1.06,13.0,2.4,10.0
229,0.0,4.94,6.32,64.52,79.86,16.0,28.0,0.33,7.15,2.95,2.62,5.19,2.4,14.63,0.0,0.0,0.0,0.0,41.0,4.31,1.05,13.0,2.4,10.0
230,0.0,4.98,6.37,64.79,80.2,16.0,25.0,0.41,16.3,2.91,2.5,5.17,2.53,14.68,0.0,0.0,0.0,0.0,28.0,4.23,1.04,13.0,2.3,9.8
231,0.0,4.95,6.33,64.07,80.35,16.0,29.0,0.4,19.4,2.9,2.5,5.3,2.43,14.75,0.0,0.0,0.0,0.0,40.0,4.23,1.07,13.0,2.4,9.9
232,0.0,5.12,6.54,66.29,82.09,16.0,20.0,0.22,14.1,2.64,2.42,4.97,2.43,14.75,0.0,0.0,0.0,0.0,31.0,4.24,0.97,13.0,2.2,10.0
233,0.0,5.13,6.56,65.47,81.06,16.0,23.0,0.33,17.17,2.83,2.5,5.16,2.67,14.94,0.0,0.0,0.0,0.0,36.0,4.26,1.01,13.0,2.1,10.0
234,0.0,5.29,6.77,65.11,80.63,16.0,32.0,0.51,19.26,2.99,2.48,5.39,2.97,15.45,0.0,0.0,0.0,0.0,41.0,4.25,1.02,13.0,2.5,9.8
235,0.0,5.18,6.62,65.14,80.7,15.0,34.0,0.47,19.06,2.92,2.45,5.28,3.0,15.15,0.0,0.0,0.0,0.0,42.0,4.27,1.02,13.0,2.5,10.0
236,0.0,4.92,6.28,65.68,81.35,15.6,33.0,0.2,18.5,2.67,2.47,4.92,3.0,14.33,0.0,0.0,0.0,0.0,49.0,4.21,1.0,13.0,2.2,10.0
237,0.0,5.13,6.55,66.52,82.4,14.8,24.0,0.27,22.57,2.59,2.32,4.93,2.26,14.73,0.0,0.0,0.0,0.0,32.0,4.3,0.96,12.807534027221777,2.4,11.0
238,0.0,6.69,8.57,66.03,81.62,18.0,20.0,0.62,41.0,3.47,2.85,6.42,3.49,18.9,0.0,0.0,0.0,0.0,17.0,4.34,0.96,16.0,2.2,11.71
239,0.0,4.79,6.13,62.94,77.85,15.4,45.0,0.76,20.47475871313673,3.22,2.46,5.39,1.79,14.55,0.0,0.0,0.0,0.0,58.0,4.26,1.13,12.0,2.8270625,13.46
240,0.0,5.04,6.44,64.95,80.32,15.9,22.0,0.45,3.5,2.91,2.46,5.19,2.43,14.81,0.0,0.0,0.0,0.0,26.0,4.14,1.03,13.0,2.3,10.0
241,0.0,4.96,6.34,65.06,80.47,28.0,28.0,0.38,8.5,2.85,2.47,5.09,2.4,14.57,0.0,0.0,0.0,0.0,32.0,4.15,1.03,13.0,2.4,10.0
242,0.0,5.01,6.4,65.46,81.02,15.0,22.0,0.28,14.05,2.77,2.49,5.05,2.59,14.62,0.0,0.0,0.0,0.0,28.0,4.16,1.01,13.0,2.5,10.0
243,0.0,5.07,6.48,65.4,80.91,16.0,45.0,0.33,22.1,2.83,2.5,5.12,2.4,14.8,0.0,0.0,0.0,0.0,58.0,4.25,1.01,13.0,2.3,9.8
244,0.0,5.12,6.55,65.34,80.84,15.9,38.0,0.36,18.0,2.86,2.5,5.18,2.53,14.94,0.0,0.0,0.0,0.0,47.0,4.22,1.01,13.0,2.2,10.0
245,0.0,5.17,6.59,67.39,83.43,17.2,43.0,0.34,25.55,2.42,2.08,4.77,2.05,14.63,0.0,0.0,0.0,0.0,56.0,4.22,0.92,12.807534027221777,2.2,11.219009009009008
246,0.0,4.51,5.74,71.63,87.0,19.5,15.0,0.18,9.35,1.61,1.43,3.69,2.18,12.41,0.0,0.0,0.0,0.0,8.0,4.04,0.82,10.0,4.35,13.5
247,0.0,4.54,5.77,72.09,87.5,20.7,18.0,0.23,8.25,1.55,1.32,3.64,2.3,12.41,0.0,0.0,0.0,0.0,19.0,4.1,0.8,10.0,5.91,13.42
248,0.0,5.5,7.03,66.42,82.16,16.6,45.0,0.3,7.1,2.8,2.5,5.28,2.67,15.72,0.0,0.0,0.0,0.0,71.0,4.28,0.96,13.0,2.5,9.8
249,0.0,5.69,7.28,65.78,81.41,17.8,35.0,0.26,36.45,3.04,2.78,5.6,3.0,16.37,0.0,0.0,0.0,0.0,47.0,4.24,0.98,13.0,2.4,9.6
250,0.0,5.4,6.9,68.05,81.65,17.8,44.0,0.7,21.1,2.77,2.07,4.83,2.34,15.12,0.0,0.0,0.0,0.0,51.0,4.46,0.89,12.807534027221777,5.0,11.219009009009008
251,0.0,5.22,6.67,65.75,81.44,15.0,29.0,0.37,162.0,2.81,2.44,5.18,2.87,15.13,0.0,0.0,0.0,0.0,42.0,4.31,0.99,13.0,1.5,9.0
252,0.0,5.11,6.53,66.16,81.89,16.0,25.0,0.29,169.0,2.67,2.38,4.99,2.67,14.75,0.0,0.0,0.0,0.0,40.0,4.25,0.98,13.0,1.59,9.8
253,0.0,5.08,6.49,65.62,81.24,17.0,25.0,0.31,113.0,2.77,2.46,5.08,2.95,14.78,0.0,0.0,0.0,0.0,32.0,4.1,1.0,13.0,2.5,9.4
254,0.0,5.3,6.77,66.93,82.89,15.0,35.0,0.16,120.0,2.58,2.42,4.99,2.91,15.09,0.0,0.0,0.0,0.0,42.0,4.3,0.94,13.0,2.3,10.0
255,0.0,5.22,6.67,66.11,81.85,17.7,28.0,0.27,176.0,2.73,2.46,5.1,3.0,15.05,0.0,0.0,0.0,0.0,35.0,4.12,0.98,13.0,2.5,10.0
256,0.0,4.25,5.42,65.48,83.15,19.0,30.0,0.01,153.0,2.11,2.1,4.33,2.84,12.54,0.0,0.0,0.0,0.0,41.0,4.08,1.02,10.0,1.5,11.46
257,0.0,5.25,6.71,66.37,82.17,19.0,24.0,0.36,222.4,2.69,2.33,5.07,3.0,15.08,0.0,0.0,0.0,0.0,35.0,4.13,0.97,13.0,1.5,9.5
258,0.0,5.26,6.72,66.59,82.43,18.3,31.0,0.29,201.5,2.65,2.36,5.03,3.0,15.06,0.0,0.0,0.0,0.0,44.0,4.13,0.96,13.0,1.5,9.6
259,0.0,5.04,6.43,66.85,82.76,15.7,41.0,0.13,42.0,2.49,2.36,4.78,2.7,14.42,0.0,0.0,0.0,0.0,53.0,4.11,0.95,13.0,2.0,9.9
260,0.0,5.18,6.61,66.68,82.55,15.8,33.0,0.23,6.59,2.59,2.36,4.94,2.7,14.83,0.0,0.0,0.0,0.0,45.0,4.07,0.95,13.0,2.4,9.8
261,0.0,5.18,6.61,66.68,82.55,12.0,30.0,0.13,116.05,2.59,2.46,4.94,2.53,14.83,0.0,0.0,0.0,0.0,28.0,4.07,0.95,12.807534027221777,2.5,11.219009009009008
262,0.0,4.17,5.33,63.6,78.81,13.7,40.0,0.28,107.43,2.68,2.4,4.61,1.8,12.66,0.0,0.0,0.0,0.0,40.0,4.32,1.11,12.807534027221777,2.5,11.219009009009008
263,0.0,4.27,5.46,62.77,77.79,11.0,41.0,0.06,17.2,2.91,2.85,4.88,1.96,13.11,0.0,0.0,0.0,0.0,40.0,4.34,1.14,12.807534027221777,2.82,11.219009009009008
264,0.0,4.49,5.71,71.6,87.0,16.1,20.0,0.26,13.4,1.61,1.35,3.68,2.21,12.37,0.0,0.0,0.0,0.0,23.0,4.01,0.82,10.0,2.87,13.67
265,0.0,5.4,6.91,65.43,81.01,12.0,34.0,0.68,26.1,2.98,2.3,5.42,2.3,15.68,0.0,0.0,0.0,0.0,40.0,4.47,1.0,12.807534027221777,2.01,11.219009009009008
266,0.0,5.87,7.5,68.16,84.27,13.0,49.0,0.36,14.5,2.56,2.2,5.19,2.29,16.3,0.0,0.0,0.0,0.0,55.0,4.44,0.88,12.807534027221777,2.5,11.219009009009008
267,0.0,5.53,7.07,66.84,82.66,12.0,45.0,0.49,24.55,2.72,2.23,5.21,2.29,15.71,0.0,0.0,0.0,0.0,50.0,4.41,0.94,12.807534027221777,3.1,11.219009009009008
268,0.0,5.07,6.48,66.09,81.83,14.7,35.0,0.3,16.2,2.66,2.36,4.97,2.06,14.65,0.0,0.0,0.0,0.0,53.0,4.3,0.98,12.807534027221777,2.4,10.6
269,0.0,5.13,6.55,66.8,82.68,14.4,40.0,0.17,20.47475871313673,2.54,2.37,4.87,2.18,14.67,0.0,0.0,0.0,0.0,63.0,4.4,0.95,12.807534027221777,2.8270625,13.75
270,0.0,5.17,6.6,67.15,83.15,16.2,45.0,0.21,25.5,2.48,2.27,4.83,2.16,14.7,0.0,0.0,0.0,0.0,78.0,4.3,0.93,12.807534027221777,2.12,11.0
271,0.0,5.33,6.81,67.19,83.04,16.6,16.0,0.28,23.52,2.56,2.28,4.96,3.0,15.12,0.0,0.0,0.0,0.0,14.0,4.05,0.93,13.0,2.43,10.0
272,0.0,5.4,6.9,66.52,82.31,16.9,35.0,0.41,28.47,2.73,2.32,5.17,2.4,15.44,0.0,0.0,0.0,0.0,46.0,4.51,0.96,13.0,1.86,10.0
